1834092,privero,VASP*,418773769.8,0.559525319,0.145540902,18678295085
1832971,bbaek,VASP*,786898915,0.564946042,0.40152297,31054461526
1835622,xzhuang,ifortddwntl.om,294077057,0.470330132,0.117497202,16836216126
1835294,abaski3,tbtrans,12330840.74,0.083171414,0.015767717,958623266.4
1828363,fshen,da_wrfvar.exe,177311498.7,0.315878122,0.370967103,501356706.2
1833241,ganesh10,ablDyMFoamWithBellsWhistles,75576319.93,0.125807825,2.232332172,1848247334
1834172,guneet,UT-TDAIM1,43946997.62,0.385616022,0.13710617,2354453236
1830962,r_tsyshe,VASP*,695115788.1,0.502743112,0.41435409,25486182179
1834477,aohara,VASP*,431233488.6,0.563541515,0.11414726,15404364236
1832396,healy,Cactus*,3078541.455,0.058874117,4.058658923,50754.29765
1832334,healy,Cactus*,183979146,0.190891125,0.257950236,4866776601
1833389,ctc74,LAMMPS*,24888139.33,0.305729813,0.017523682,10104039772
1831833,zangtw,md1_mpi,25608592.93,0.174776636,0.054166108,166936224.5
1830691,tg803964,Charm++*,101279354.9,0.308501743,0.071910987,32450469165
1808373,akansha,Gromacs*,43707002.96,0.322830069,0.080905256,753969678.2
1832760,jeil,Q. Esp*,52056204.21,0.295864781,0.043022873,3227876574
1832436,healy,Cactus*,271815496.1,0.286345468,0.197933348,8078132910
1836198,privero,VASP*,385587442.7,0.52284883,0.138215348,16881810599
1831848,zangtw,md1_mpi,28711938.9,0.186467873,0.059982921,185476521.7
1833003,ajbooras,NAMD*,146997546.4,0.237002437,0.121588319,14346519756
1834109,tg815693,VASP*,227289333.1,0.406649052,0.078789762,11016507286
1827498,weast,gh3d2m,39641693.47,0.493040974,0.014853522,9377635746
1828822,u0723235,Amber*,238774225.2,0.399352987,0.20083964,16069506269
1833208,tg459470,ENZO*,928015158.4,0.747642245,0.702816876,3862369314
1835750,mcl,VASP*,30996848.53,0.502886497,0.005931383,1084273882
1827244,privero,VASP*,441973382.8,0.577081761,0.145523654,21545424618
1819515,marcario,Charm++*,159551017,0.328407053,0.087561076,34030086104
1835416,ggu,VASP*,582240927.7,0.551285885,0.275165741,17026265894
1832548,healy,Cactus*,255407570.6,0.284307356,0.201151715,7558781971
1835342,ebm5071,WRF*,564833326.9,0.531366325,0.205655325,1352619506
1831213,case,special,395707454.2,0.569923295,0.737311343,9502696874
1830428,yongjin,LAMMPS*,4751311.411,0.231693072,0.021340001,9356822541
1835675,iechevel,LAMMPS*,46521217.48,0.39434445,0.028263361,7664050188
1831846,zangtw,md1_mpi,28553656.78,0.187720122,0.058785462,187263535.2
1835413,ggu,VASP*,580931540.8,0.554405025,0.276198077,16986454748
1833290,mkf,beassiP27r,554571.3854,0.165047472,0.000695671,5078284459
1831461,hbchew,VASP*,777092816.5,0.461999807,0.426965656,27993458630
1825275,healy,Cactus*,191150295.9,0.187181161,0.213521629,5149409987
1832532,healy,Cactus*,265147136.3,0.282209636,0.197879173,7874289439
1832572,aohara,VASP*,452758609.5,0.562194259,0.12377076,16327641899
1830430,yongjin,LAMMPS*,7035212.185,0.338687984,0.036709711,14360140222
1833043,donghwa,VASP*,64711038.21,0.183164345,0.030209006,5442562809
1827265,privero,VASP*,436665517.8,0.577138038,0.143753729,21559822285
1833287,mkf,beassiP27r,551052.53,0.154377588,0.000682267,4748521899
1830630,powergon,dgbte.out,51944147.61,0.753929747,1.635487303,831712187.1
1834227,captaina,VASP*,722986856.3,0.608447863,0.288245583,24692966893
1834475,cselman,rfcst_t62k28160161_n256.x,31403384.77,0.592142654,0.035798269,14459896794
1829371,hxcao,VASP*,570724767.2,0.57921979,0.131986875,22750848070
1834344,tg802251,mpsolve,304242596.4,0.258756974,0.240444836,2685910056
1832547,healy,Cactus*,261031580.7,0.282723087,0.19690003,7761815885
1833866,cchen8,NAMD*,118701361.7,0.331939966,0.051693075,23543878047
1835064,yus140,WRF*,410303003.1,0.485270928,0.112765788,491660247.3
1834369,aohara,VASP*,510164954.5,0.583463959,0.145398823,17332959188
1832589,aohara,VASP*,562895158.6,0.597760269,0.164429563,16470819122
1828122,fshen,WRF*,66951862.31,0.173137547,0.207118537,226163945.5
1831497,jeil,Q. Esp*,100158944.7,0.406564827,0.019386147,9388896262
1834381,pkhakbaz,ifortddwntl.om,303567921.1,0.489904864,0.115198712,16392483806
1832135,vmonje,NAMD*,122882137.6,0.252019829,0.10263186,22469027368
1833244,tgreif,raytest1,3196342.263,0.25121942,1.495083173,147866522.2
1815504,blandrum,LAMMPS*,29693326.51,0.338737954,0.02929862,12020171621
1834489,shankla2,Charm++*,115807757.8,0.21906576,0.13506924,18700546422
1835418,ggu,VASP*,582755089.8,0.554209355,0.275638654,17148477627
1830424,yongjin,LAMMPS*,4788862.218,0.234376166,0.021530805,9436075501
1815527,blandrum,LAMMPS*,28720978.29,0.347482547,0.017859277,11728056803
1827257,privero,VASP*,445784409.8,0.575469994,0.148067615,21595197278
1834567,ebm5071,WRF*,573147378.8,0.534759391,0.206134398,1352299426
1825132,gmgray2,Amber*,1910257.015,0.287773227,0.002678205,6956.165031
1836388,bbaek,VASP*,397129057.2,0.443072355,0.197888832,18438295189
1830296,pkhakbaz,ifortddwntl.om,303670867.1,0.499523612,0.113374634,16484406365
1835427,ggu,VASP*,578984220.8,0.549725516,0.274635029,17405139084
1831518,xiangni2,cloth,115948236.8,0.316915335,0.060395083,3645029344
1835426,ggu,VASP*,583014514.9,0.554109381,0.273657002,16969410084
1833478,huachen,Q. Esp*,346730657.2,0.379509331,0.120980303,42324110966
1833859,cchen8,NAMD*,119181791.3,0.332264915,0.060623169,24370351688
1833245,akshay,osu_multi_lat,1350660.656,0.073307235,3.369302584,68100.16702
1830379,yongjin,LAMMPS*,7395890.54,0.330506724,0.034359934,14128892051
1821381,sunxg,time,73407181.13,0.216036645,0.072383708,540044980
1831468,hbchew,VASP*,733309881.4,0.511662423,0.315298272,26659413671
1834275,iechevel,LAMMPS*,47486774.16,0.395957926,0.028309263,7816809424
1835815,iechevel,LAMMPS*,45765412.52,0.389943632,0.028543864,7460068699
1830267,aohara,VASP*,477894693,0.57121507,0.132344897,17461940604
1836012,captaina,VASP*,688796130,0.60087795,0.274332966,23577750812
1833676,hxcao,VASP*,716997011.6,0.60966795,0.227772553,22087204085
1832501,pkhakbaz,ifortddwntl.om,301530915.4,0.489712425,0.115485679,16271016866
1827255,privero,VASP*,441917610.6,0.575051327,0.147047763,21562664869
1830285,aohara,VASP*,435645144.8,0.555400709,0.115683703,14664703943
1835145,abaski3,tbtrans,12009518.2,0.085164242,0.015442384,943915521.2
1831188,danielma,NAMD*,97486966.91,0.329517092,0.038232882,20996924636
1831473,hbchew,VASP*,731668738.4,0.511042016,0.314468815,26684520210
1833045,donghwa,VASP*,69630443.55,0.179271693,0.033504704,5411688183
1833271,mkf,beassiP27r,574566.2757,0.215830181,0.000690581,8306063298
1835442,ggu,VASP*,583147195.1,0.553986026,0.273691091,17098362937
1836132,tg458258,lineactuator,631563304.8,0.715049012,0.24757627,6605864051
1815666,blandrum,LAMMPS*,22341444.29,0.271123708,0.018311871,8995560799
1828816,u0723235,Amber*,261982538.3,0.407925882,0.207139301,18898085206
1825921,yuanli,ENZO*,15099110.52,0.456744702,0.002827371,1202303044
1836949,lijun,mpipycitcoms,648219650.5,0.263537301,0.677186426,23195562798
1833279,mkf,beassiP27r,560512.2125,0.18309175,0.000707507,5848693741
1834374,aohara,VASP*,385471487.3,0.549979581,0.101188387,13213305328
1830509,jeil,ph.x,81974042.84,0.226478282,0.041470048,5337713519
1830419,yongjin,LAMMPS*,4956339.12,0.237995791,0.021366315,9453711621
1831963,massa,plasma2d.Linux.mpicxx.mpif90.OPT.MPI.ex,53140039.43,0.366001429,0.014807303,1290982398
1832616,aohara,VASP*,605020348.8,0.609364811,0.174106911,17012469234
1808382,akansha,Gromacs*,42646576.79,0.316017209,0.080562717,735708196.9
1830937,tg459470,ENZO*,952127707.2,0.756570024,0.706974151,3797552850
1832939,bbaek,VASP*,735494421.2,0.536840189,0.411699906,24856218348
1830711,trang,NAMD*,96294109.29,0.340179293,0.029143045,12977219346
1831839,zangtw,md1_mpi,24686947.46,0.171917793,0.056486192,160671212.6
1834205,donghwa,VASP*,140573388.7,0.246452491,0.062649232,11809869023
1802827,healy,Cactus*,208839116.5,0.201145144,0.112863136,11836185351
1833277,mkf,beassiP27r,561617.3674,0.171472214,0.000687572,5696648939
1833492,nongnuch,aims.081912.scalapack.mpi.x,672473758.6,0.507460604,0.322681523,25845200931
1827398,cfh5058,MW0B7_MW0B7_Q1RP0p1E1I0.Gadget2,17964739.77,0.454564802,0.003384603,2753961122
1830136,jlbaker,NAMD*,135838315.8,0.401201902,0.034317822,20524140102
1827417,awr397,Gromacs*,9790477.746,0.154413487,0.035343963,2035647576
1830791,yyzhang,VASP*,576974270,0.569173456,0.211086642,18667250230
1836004,ec22577,flash4,51323893.77,0.389058747,0.013068202,8840151622
1835274,aohara,VASP*,366091846,0.536163555,0.089295912,14120582599
1826969,apak,VASP*,492648539.3,0.497669102,0.462865296,17205447310
1832972,urayisu,LAMMPS*,1249344.987,0.127217389,0.002966124,4843367608
1835422,ggu,VASP*,584867774.9,0.553608293,0.275640756,17009666269
1833984,aaziz,VASP*,750865790.9,0.606779467,0.398430695,21072477726
1830425,yongjin,LAMMPS*,6766961.371,0.338202485,0.038239466,13580721801
1828839,matsui,mhd,534900711.2,0.42444283,0.223899036,3334108485
1834900,qzhou1,mpipycitcoms,93317969.77,0.203284957,0.093324292,25025587213
1833265,mkf,beassiP27r,778552.5004,0.220324772,0.000865441,9339877939
1833485,matsui,mhd,606355879.1,0.452330464,0.242010479,3237753097
1834439,salaiamm,VASP*,676045689.9,0.593941144,0.318786188,19624599713
1834319,tg817524,Gromacs*,58389753.48,0.331025479,0.095544013,832109002.4
1834363,cchen8,NAMD*,115979968.8,0.331382974,0.050754377,23993613296
1832531,healy,Cactus*,253132390.7,0.275582875,0.241886726,7588703161
1833620,hxcao,VASP*,555991489.3,0.577536073,0.132107137,23675019820
1833266,mkf,beassiP27r,667567.8301,0.216070454,0.000744506,9089494298
1828142,fshen,WRF*,59890146.4,0.173033397,0.200866464,188166128.4
1829374,hxcao,VASP*,595241701.9,0.582995989,0.145802516,22744438570
1834300,huachen,Q. Esp*,104344364.8,0.228686179,0.065324523,8453799556
1830080,vmonje,ifortddwntl.om,253457255,0.411241021,0.164332071,15384731797
1833558,aohara,VASP*,577691752.7,0.59946217,0.168131918,16676285605
1830133,jlbaker,NAMD*,136415659.8,0.402052791,0.034569233,20607709640
1836074,yuxie,CHNS,517314723.7,0.540495508,0.276973426,4999877813
1831212,case,special,369476219.5,0.539760703,0.671869228,8925946020
1833863,cchen8,NAMD*,118653250.5,0.330663058,0.051574171,23452786467
1832872,jnkang30,lat3d,118721514,0.202814242,1.29345349,1785265490
1833100,fshen,WRF*,54435468.88,0.195303446,0.211871407,168650122
1828210,caozd999,car,6341267.671,0.023528725,0.022009524,316776452
1831158,kyoung,VASP*,510565516.8,0.448794346,0.275736816,27273572566
1835120,fshen,da_wrfvar.exe,56624752.01,0.278326589,0.324167001,201470822.6
1832435,healy,Cactus*,251500161,0.279703892,0.196629969,7522202048
1835333,ebm5071,WRF*,566715062.6,0.533550258,0.203932931,1357428338
1836530,tg455515,Charm++*,59828085.43,0.28840357,0.073978498,20527487817
1836580,iechevel,LAMMPS*,47702123.69,0.393500895,0.028836479,7710644745
1830712,trang,NAMD*,97908512.47,0.342985274,0.029038133,12623613386
1835786,powergon,dgsg.out,568275.4462,0.591010984,0.436232634,7947279971
1834003,privero,VASP*,434332336.3,0.572829885,0.142940633,21817801424
1815526,blandrum,LAMMPS*,27675615.78,0.333627462,0.017874132,11261777075
1833341,tg803964,Charm++*,98766269.78,0.302044741,0.071847597,31688423078
1827887,danh,SpEC,466259908.8,0.254185027,0.457284742,6244472461
1833463,vmonje,NAMD*,109151829,0.240521901,0.091215738,20390479218
1834417,aaziz,VASP*,762046895,0.613446336,0.401602504,21144075038
1833298,cchen8,NAMD*,115265394.9,0.325657082,0.050438875,23223481960
1832534,healy,Cactus*,270364045.5,0.287725961,0.197972129,8013686362
1834409,aaziz,VASP*,757526604.1,0.613508478,0.399970094,20963714755
1832890,dmarrocc,VASP*,416840986.4,0.476484865,0.1575829,17069974851
1835436,ggu,VASP*,581146223.4,0.551426178,0.272191459,17103695977
1836201,jeevanje,dam,619258554.9,0.430681076,0.825004602,3308485747
1834212,privero,VASP*,513240873.5,0.569496197,0.1820052,24316133539
1822344,tmori,NAMD*,133463266.7,0.402901153,0.043466908,26397819698
1833291,aohara,VASP*,500060534.6,0.575854522,0.133430296,15224937595
1835740,r_tsyshe,VASP*,728253205,0.521330711,0.439588849,26161125613
1834179,tg815693,VASP*,379986723.1,0.447205125,0.113395386,11628512392
1802870,healy,Cactus*,208593582.1,0.201635821,0.113704951,11812558423
1834558,ebm5071,WRF*,570672810.5,0.535495629,0.204566402,1362193667
1831841,zangtw,md1_mpi,25221220.52,0.173075596,0.053197557,164675045.9
1833263,cychou,VASP*,416777904.4,0.485400421,0.430424147,16157309599
1834255,tg804380,VASP*,384510130.3,0.37716286,0.285322686,9442585427
1802791,healy,Cactus*,203062845.8,0.196830372,0.112769938,11529877865
1835092,clietz,channelFoam,281012784.3,0.334471252,0.102166425,16073756954
1836927,aldo,VASP*,395364691.7,0.508667159,0.097418326,16795288384
1834473,bowen,P_merge_LD,39335014.21,0.483887333,0.007069576,2746776.302
1830127,jlbaker,NAMD*,136032970.3,0.401539548,0.034434865,20562761090
1834016,aohara,VASP*,472446376,0.572142623,0.129740212,16743982737
1835408,ggu,VASP*,581823799.8,0.554241593,0.274942745,17149729251
1835749,mcl,VASP*,26430632.5,0.482467646,0.006345518,948010311.7
1832528,healy,Cactus*,258760638.9,0.279707856,0.196517047,7736118824
1830991,wolfi,P_merge_LD,181099958,0.440551407,0.110605191,38059399.07
1835013,ruizm,Cactus*,139577162.9,0.245220875,0.145556272,2276503096
1825267,healy,Cactus*,187699486.2,0.188255042,0.213046198,5045370347
1828219,caozd999,sf,6132250.599,0.019133776,0.021040533,311137766.5
1835545,iranejad,run,492639303,0.544891527,0.668880427,8028710855
1815553,blandrum,LAMMPS*,26815472.93,0.325385312,0.017636089,10824172544
1830559,jilid123,atmos_forecast.exe,40684774.86,0.210428718,0.068141094,2743831952
1834265,privero,VASP*,385159255.2,0.544633549,0.13531628,17219519059
1815538,blandrum,LAMMPS*,27879092.76,0.311400942,0.022334467,11126814973
1832976,bbaek,VASP*,788772507.2,0.564060466,0.400651511,31114136585
1831428,hbchew,VASP*,735182678,0.512338456,0.314609148,26688883991
1832925,tgreif,sator,1554828.912,0.147147067,2.827211716,21183649.48
1832825,xwang,run1-5th,433164191.9,0.451013073,0.334813585,22221728341
1831439,hbchew,VASP*,730107504.6,0.510198852,0.31620428,26713061906
1831308,xwang,run1-5th,437502950.3,0.454854284,0.338898605,22380920479
1828808,u0723235,Amber*,263308842.2,0.410032673,0.207879654,18874849579
1828235,fshen,da_wrfvar.exe,79648320.28,0.195322074,0.595300958,285441273.8
1833983,aaziz,VASP*,763077887.6,0.614453858,0.403526942,20889044268
1836009,captaina,VASP*,716732403,0.600351809,0.290148914,24954585717
1830964,r_tsyshe,VASP*,473780123,0.388324076,0.322987791,17489351339
1828209,caozd999,alg,6344250.141,0.01828761,0.023910433,307730573
1835405,ggu,VASP*,589097104,0.554123816,0.278085873,17174747789
1837614,jeil,Q. Esp*,240528513,0.426135317,0.055702815,19914038452
1836110,lijun,mpipycitcoms,579414083.7,0.249107624,0.642371502,20790512974
1815672,blandrum,LAMMPS*,25125285.39,0.318051466,0.016326391,10230897126
1831843,zangtw,md1_mpi,26723473.27,0.179656679,0.055889188,175024133.1
1831920,wengj,NAMD*,143553729,0.282153585,0.120771828,31259500881
1834263,privero,VASP*,408173967.5,0.550134873,0.143009639,18197196157
1830259,tg804380,VASP*,177641131.3,0.332210062,0.091206871,4318327400
1834250,forrest,mpmc,791318348,0.605990489,0.643480743,796466360.3
1810980,tg803933,rocflocm,166641043.6,0.361669482,0.139177002,13935655720
1830418,yongjin,LAMMPS*,6730505.624,0.3318748,0.034183429,13099803708
1833865,cchen8,NAMD*,118024985.4,0.331900453,0.051882505,23818854962
1833299,huddack,LAMMPS*,190633091.3,0.435713692,0.136132877,16190920473
1833869,vmonje,NAMD*,111695521.2,0.242989704,0.092337261,20705326468
1835081,aldo,VASP*,763109150.8,0.64187522,0.232392957,25027911643
1831171,xiangni2,cloth,126416314.6,0.320074076,0.076269753,3967261193
1834270,iranejad,run,479739383.1,0.549866112,0.660139097,8385585683
1832550,healy,Cactus*,265678648.7,0.284784611,0.197434229,7881302990
1830681,trang,NAMD*,96107951.47,0.337752259,0.029048767,12480623218
1835077,yus140,WRF*,410860505.6,0.483498541,0.114841853,496337376
1827014,tg458455,Charm++*,16130425.74,0.416628941,0.037940239,14879438640
1833339,abaski3,transiesta,111696437.4,0.187292834,0.138201517,9129103338
1833280,danielma,NAMD*,35309075.67,0.380022599,0.021075943,12278776049
1834397,aohara,VASP*,596615798.4,0.606210216,0.172415192,16574066962
1834420,aaziz,VASP*,753660927,0.611356851,0.398023641,21085644417
1827026,marmar,lat3d,270988092.7,0.328035235,0.542630056,8048795368
1833283,mkf,beassiP27r,571404.6353,0.185374083,0.000730125,5744447919
1835284,aohara,VASP*,184094657,0.492163971,0.036675094,7119670135
1836476,powergon,dgsg.out,578677.0939,0.577675691,0.451139417,7734669428
1827888,danh,SpEC,507178108.2,0.27569829,0.4712891,6611310176
1834096,tg815693,VASP*,184757949.3,0.411444745,0.056125979,9050985062
1832962,tg455746,cpptraj.MPI,71860007.44,0.289478883,0.550929232,118677.5657
1836778,aohara,VASP*,325820322.9,0.526599869,0.080117831,12460821460
1833064,donghwa,VASP*,502133923,0.367448768,0.238156599,12343502356
1833860,cchen8,NAMD*,121104156.7,0.331479956,0.060952468,24702238898
1835414,ggu,VASP*,583410592,0.554344966,0.27611832,17111600164
1829141,hxcao,VASP*,589005541.1,0.58401655,0.143116093,23336918119
1817771,jnkang30,lat3d,386197204.2,0.365334714,1.026801584,5877696913
1830121,jlbaker,NAMD*,137362234.1,0.401532047,0.0348975,20770585294
1836677,tlahuice,octopus_mpi,1096253118,0.729539865,0.736167277,8680290961
1834283,pkhakbaz,ifortddwntl.om,304258984.2,0.490173959,0.114615679,16468615909
1828589,aldo,VASP*,829585084.1,0.668422213,0.304659104,21659953957
1834213,ling,WRF*,399453547.7,0.415637863,0.175903014,881722230.9
1824872,tiffankm,NAMD*,141301567.9,0.32850742,0.055929316,19881639302
1833296,aohara,VASP*,579326275.2,0.604350398,0.169197442,16218610260
1835423,ggu,VASP*,577283759.9,0.552270483,0.273980602,17066109632
1831834,zangtw,md1_mpi,24504907.37,0.169785819,0.052317038,159062137.4
1832437,healy,Cactus*,264641129.2,0.282346022,0.197353489,7895293536
1808383,akansha,Gromacs*,42076179.61,0.312816538,0.080257795,726561443.3
1831837,zangtw,md1_mpi,23970984.93,0.16808547,0.051402038,155723008.8
1834870,gshwang,VASP*,293972401.2,0.394758464,0.165598274,19666019943
1836980,tg455595,cp2k.popt,202510813.6,0.326150103,0.327028201,15348615311
1834730,cychou,VASP*,343154767.7,0.456243894,0.335178587,14112113987
1835271,hadoan,VASP*,822691822,0.604085782,0.456637439,24688420235
1834947,pkhakbaz,ifortddwntl.om,305755669.3,0.493989281,0.117042938,16455329271
1833855,cchen8,NAMD*,115771194.6,0.329573057,0.050699982,23191269221
1823647,weast,gh3d2m,36078000.29,0.487251777,0.014302694,6616105706
1835447,ggu,VASP*,591923461.9,0.554943307,0.278502456,17127747116
1831831,zangtw,md1_mpi,25012892.11,0.172331155,0.052985192,162785130.1
1832394,vmonje,NAMD*,113750333.7,0.242761199,0.094033611,20670039912
1833364,cchen8,NAMD*,114973214.3,0.328476786,0.050526083,23246844155
1834455,ktlee,VASP*,283597934.2,0.534334359,0.533042273,8131106674
1834375,aohara,VASP*,476774390,0.566695862,0.133843206,14721114773
1819518,marcario,Charm++*,161253245.4,0.329561459,0.087812221,34271299588
1827886,danh,SpEC,417664631,0.23482363,0.437550893,5758893576
1829985,danielma,NAMD*,105186374.6,0.336379715,0.039781957,20668962034
1830414,yongjin,LAMMPS*,5118656.447,0.234404981,0.021740156,9516883267
1832613,aohara,VASP*,481928163.4,0.574043391,0.133185936,16014223331
1833721,drhatch,gene_stampede,609688243,0.392962514,0.38507258,6749742957
1825679,bwg5019,lesmpi_rankine.a,178223551.7,0.413231949,0.045724273,3809927836
1833654,hxcao,VASP*,557488705.3,0.579853131,0.132711216,21174877827
1834232,privero,VASP*,518229952,0.575506472,0.184056705,22628255628
1835061,aldo,VASP*,753780573,0.640314024,0.227495575,24680473570
1836879,aldo,VASP*,769241527.5,0.646062009,0.245244755,20385041012
1830140,jlbaker,NAMD*,136556447.6,0.40070845,0.034690806,20648804014
1833398,marmar,lat3d,270551989.3,0.325138276,0.54470513,7696932720
1830972,huachen,Q. Esp*,105609251.4,0.225553269,0.065615189,8295236313
1835419,ggu,VASP*,577454580.1,0.553233297,0.275016787,17270126367
1828819,u0723235,Amber*,237345056.1,0.396515036,0.196954106,15982168785
1833985,aaziz,VASP*,750335278.4,0.605614446,0.39694393,20716087944
1836389,nataraj2,mpsolve,13617576.86,0.176698802,0.029769649,8921152507
1833867,cchen8,NAMD*,119370889.4,0.332063115,0.052191969,23617575011
1835437,ggu,VASP*,578159785.7,0.551596638,0.274150833,17167482714
1832748,fshen,da_wrfvar.exe,69692380.52,0.196693255,0.295474026,219984673.9
1831161,kyoung,VASP*,497307110.7,0.445720502,0.272898426,26163614742
1829222,desousal,LAMMPS*,51457953.19,0.388018798,0.061105576,14675150661
1828811,u0723235,Amber*,262684745.8,0.40787327,0.204562901,18871821224
1831194,case,special,401825102.6,0.581951346,0.748685801,9757682388
1834209,ktlee,VASP*,112825121.6,0.474944802,0.367120633,4638113692
1828173,fshen,WRF*,179225759.4,0.316466659,0.359234377,511372199.2
1831448,hbchew,VASP*,736387415.7,0.512425742,0.317270026,26680966275
1830063,vmonje,NAMD*,114219381.6,0.244141555,0.094394411,20737892524
1834366,cchen8,NAMD*,117568397.3,0.330780624,0.051215945,23796674251
1828226,caozd999,zo,6851083.105,0.018592038,0.02503401,311430995.8
1831443,hbchew,VASP*,732271635.2,0.510527219,0.316888335,26605990689
1830321,aohara,VASP*,445714340.2,0.561091339,0.122632917,15728272349
1831217,case,special,398255313.7,0.578890676,0.741907723,9679598270
1820129,cfaucher,P-Gadget3,157012624,0.536924358,0.031318209,3075943240
1836565,kyoung,VASP*,698673094.3,0.503965098,0.484648368,16502007753
1830684,bbaek,VASP*,403085262,0.35922944,0.285561202,16221792146
1829455,gstarek,NAMD*,97057048.41,0.346779628,0.043127159,23574198225
1833858,cchen8,NAMD*,116162911.8,0.330611199,0.050962227,23513890638
1832586,aohara,VASP*,537620697.6,0.591288129,0.150544027,16499331452
1828965,chalence,flash4,95298654.71,0.496693927,0.026821361,6180704587
1835099,aohara,VASP*,543595381.4,0.588123529,0.155035711,18400078736
1834508,jilid123,atmos_forecast.exe,64428545.52,0.284978443,0.122283721,4338159994
1826677,marmar,lat3d,264831243.4,0.32494151,0.528942247,8050747827
1835801,case,special,381875173.2,0.55968684,0.711788608,9299866865
1835994,ec22577,flash4,46814942.88,0.371863618,0.01247103,7587859871
